"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/19/2023","AQS","150012020","1","0.2","ug/m3 LC","1","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/20/2023","AQS","150012020","1","1.1","ug/m3 LC","6","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/21/2023","AQS","150012020","1","0.8","ug/m3 LC","4","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/22/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/23/2023","AQS","150012020","1","0.8","ug/m3 LC","4","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/24/2023","AQS","150012020","1","0.7","ug/m3 LC","4","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/25/2023","AQS","150012020","1","2.5","ug/m3 LC","14","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/26/2023","AQS","150012020","1","1.5","ug/m3 LC","8","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/27/2023","AQS","150012020","1","2","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"02/28/2023","AQS","150012020","1","2","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/01/2023","AQS","150012020","1","0.9","ug/m3 LC","5","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/02/2023","AQS","150012020","1","1.7","ug/m3 LC","9","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/03/2023","AQS","150012020","1","2","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/04/2023","AQS","150012020","1","2.1","ug/m3 LC","12","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/05/2023","AQS","150012020","1","0.9","ug/m3 LC","5","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/06/2023","AQS","150012020","1","0.3","ug/m3 LC","2","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/07/2023","AQS","150012020","1","-0.4","ug/m3 LC","0","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/08/2023","AQS","150012020","1","0.9","ug/m3 LC","5","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/09/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/10/2023","AQS","150012020","1","4.2","ug/m3 LC","23","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/11/2023","AQS","150012020","1","2.2","ug/m3 LC","12","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/12/2023","AQS","150012020","1","0","ug/m3 LC","0","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/13/2023","AQS","150012020","1","1.4","ug/m3 LC","8","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/14/2023","AQS","150012020","1","0.9","ug/m3 LC","5","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/15/2023","AQS","150012020","1","1","ug/m3 LC","6","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/16/2023","AQS","150012020","1","1","ug/m3 LC","6","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/17/2023","AQS","150012020","1","1.5","ug/m3 LC","8","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/18/2023","AQS","150012020","1","1.9","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/19/2023","AQS","150012020","1","4","ug/m3 LC","22","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/20/2023","AQS","150012020","1","3.7","ug/m3 LC","21","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/21/2023","AQS","150012020","1","4.2","ug/m3 LC","23","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/22/2023","AQS","150012020","1","0.2","ug/m3 LC","1","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/23/2023","AQS","150012020","1","0.7","ug/m3 LC","4","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/24/2023","AQS","150012020","1","2.3","ug/m3 LC","13","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/25/2023","AQS","150012020","1","2.3","ug/m3 LC","13","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/26/2023","AQS","150012020","1","1.3","ug/m3 LC","7","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/27/2023","AQS","150012020","1","1.7","ug/m3 LC","9","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/28/2023","AQS","150012020","1","0.9","ug/m3 LC","5","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/29/2023","AQS","150012020","1","0","ug/m3 LC","0","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/30/2023","AQS","150012020","1","2.2","ug/m3 LC","12","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"03/31/2023","AQS","150012020","1","2","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/01/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/02/2023","AQS","150012020","1","0.2","ug/m3 LC","1","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/03/2023","AQS","150012020","1","1.9","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/04/2023","AQS","150012020","1","2.4","ug/m3 LC","13","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/05/2023","AQS","150012020","1","1","ug/m3 LC","6","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/06/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/07/2023","AQS","150012020","1","2.9","ug/m3 LC","16","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/08/2023","AQS","150012020","1","0.8","ug/m3 LC","4","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/09/2023","AQS","150012020","1","2.6","ug/m3 LC","14","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/10/2023","AQS","150012020","1","1.7","ug/m3 LC","9","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/11/2023","AQS","150012020","1","2.5","ug/m3 LC","14","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/12/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/13/2023","AQS","150012020","1","0.6","ug/m3 LC","3","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/14/2023","AQS","150012020","1","1.5","ug/m3 LC","8","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/15/2023","AQS","150012020","1","2.4","ug/m3 LC","13","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/16/2023","AQS","150012020","1","2.3","ug/m3 LC","13","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/17/2023","AQS","150012020","1","3","ug/m3 LC","17","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/18/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/19/2023","AQS","150012020","1","0.3","ug/m3 LC","2","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/20/2023","AQS","150012020","1","1.3","ug/m3 LC","7","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/21/2023","AQS","150012020","1","1.1","ug/m3 LC","6","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/22/2023","AQS","150012020","1","2.2","ug/m3 LC","12","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/23/2023","AQS","150012020","1","1.2","ug/m3 LC","7","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/24/2023","AQS","150012020","1","0.5","ug/m3 LC","3","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/25/2023","AQS","150012020","1","1","ug/m3 LC","6","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/26/2023","AQS","150012020","1","1.3","ug/m3 LC","7","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/27/2023","AQS","150012020","1","2.9","ug/m3 LC","16","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/28/2023","AQS","150012020","1","1.9","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/29/2023","AQS","150012020","1","1.3","ug/m3 LC","7","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"04/30/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/01/2023","AQS","150012020","1","1.8","ug/m3 LC","10","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/02/2023","AQS","150012020","1","3.3","ug/m3 LC","18","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/03/2023","AQS","150012020","1","1.6","ug/m3 LC","9","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/04/2023","AQS","150012020","1","3.3","ug/m3 LC","18","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/05/2023","AQS","150012020","1","2","ug/m3 LC","11","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/06/2023","AQS","150012020","1","2.6","ug/m3 LC","14","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/07/2023","AQS","150012020","1","2.6","ug/m3 LC","14","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/08/2023","AQS","150012020","1","2.2","ug/m3 LC","12","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/09/2023","AQS","150012020","1","1.4","ug/m3 LC","8","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/10/2023","AQS","150012020","1","1.1","ug/m3 LC","6","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/11/2023","AQS","150012020","1","1.3","ug/m3 LC","7","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
"05/12/2023","AQS","150012020","1","0.7","ug/m3 LC","4","HOVE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.117561","-155.778136"
